Date,ADA,ALICE,BUSD,CLV,MUSE,BIT,MTL,KNC,MLN,PERP,SOL,NEST,COTI,DIA,GMT,MINA,TBTC,ELA,OMG,DAR,FIL,HIGH,LOOM,FLOW,RARI,UNI,SAND,1INCH,CHZ,ERN,GRT,BNT,DAI,TRIBE,XCN,COVAL,ETH,INV,PRO,YFI,ENJ,POLS,STORJ,TRAC,INDEX,GUSD,BAND,DASH,LPT,POLY,FORT,RNDR,ALGO,ORN,SUPER,MPL,DREP,DOT,HOPR,AMP,FIDA,UMA,AIOZ,GYEN,REN,ICP,JASMY,NMR,XRP,CTX,STX,API3,CRO,CTSI,REP,C98,TRU,POND,SNX,AGLD,REQ,RGT,PAX,WBTC,YFII,UST,GAL,SYN,UPI,XLM,AST,KSM,PLU,RAD,USDT,XYO,TIME,BOND,RLC,UNFI,DDX,SKL,OXT,USD,BCH,GST,ZRX,LTC,JUP,AAVE,DESO,LQTY,MONA,SYLO,KRL,MIR,AERGO,FX,MANA,VGX,RAI,ALEPH,FET,LCX,MDT,PLA,ATOM,ENS,USDC,QUICK,ARPA,AXS,BLZ,GALA,GTC,APE,CVC,NKN,NU,AVT,BADGER,CRPT,POWR,XTZ,WLUNA,SHPING,WCFG,EUR,BTRST,OGN,QNT,GBP,FARM,FOX,MASK,SUKU,ETC,AUCTION,MKR,PRQ,GODS,IDEX,SPELL,TRB,ORCA,RLY,COMP,DOGE,IOTX,MATIC,CGLD,GLM,DEXT,BAT,ABT,LINK,ZEN,ACH,SHIB,BOBA,GNT,LRC,QSP,MCO2,DYP,BAL,SNT,FORTH,GFI,MATH,SUSHI,SWFTC,OP,FIS,BTC,NCT,ROSE,MEDIA,ATA,BICO,DNT,MUSD,ALCX,AVAX,IMX,ZEC
16-Dec-2021,2.56,172.85,0,0.064648,1.3118,0,1.57,0,207.96,0,1.4267,0,0.05028,0.10117,0,4.1,0.0946,0.09266,0,0,22.33,23.56,101.3,0,101.66,14.57,14.94,5.11,1.119,447.91,4.11,0,0.2377,3.33,0,15.55,48878.83,4.28,0,0,3.48,0.2875,0.78,192.06,0.3245,0.10471,0.557,0,3.7,0.6623,0,0.3441,1.000023,0,134.37,4.74,136.55,0,0,0.1306,27.17,0,0,0,2.48,42.5,3.37,0,36.15,4021.41,87.74,0.5038,0,38.21,0,0,0,9.88,0.6412,0.8263,0,0.50115,0,0,0,0,6.15,0.64,0,9.35,0,0.008728,0,0,25.97,0.2834,4.99,0,0,0.17812,0.09281,0,0.642,1.3213,1.3281,0,0.16,19.71,0.118,35.3,2.2454,153.62,3.341,10.9,0,2.1312,12.1,0.07662,0,0,0,2.313,2380.77,85.15,0,0,0,0.999,0,0,0.3532,32.3,0.7439,0.621,6.05,0,0,6,0.3721,0.99,8.96,1.3998,0,3.27,0.5106,0,0.432,0,0,199.34,0,248.65,9.57,3.03,13.82,1.55,0.5163,17.03,0.4063,21.61,2.78,0.3712,0,0,0,3.39e-05,0,0.2083,0,5.23,178.59,0.01445,1.55,0,0.5047,1.32,5.95,0,0,0,0,1.2594,31.79,0.973,0.2721,9.24,0,15.23,0,1.0003,1,3.37,0,48879.31,1.05,61.69,0,0.272824,0,4.48,0.033781,20732.86,2813.71,159.69,66.98,0.790878
17-Dec-2021,2.57,174.36,0,0.060909,1.2396,0,1.54,0,203.43,0,1.3873,0,0.04844,0.10004,0,4.46,0.1089,0.09295,0,0,21.81,25.01,98.32,0,97.86,14.04,14.9,5,1.131,438.54,3.91,0,0.2325,3.25,0,15.19,47634.2,4.25,0,0,3.86,0.2795,0.83,187.06,0.315,0.10574,0.5384,0,3.83,0.6543,0,0.3347,1.000068,0,130.62,4.77,91.55,0,0,0.1311,26.02,0,0,0,2.38,44.35,3.21,0,35.13,3957.12,86.36,0.4992,0,37.24,0,0,0,9.62,0.6405,0.8691,0,0.46708,0,0,0,0,6.66,0.6138,0,9.93,0,0.008765,0,0,24.39,0.2796,4.93,0,0,0.16556,0.08113,0,0.6193,1.2872,1.3192,0,0.1554,18.76,0.1044,36.74,2.1059,148.86,3.149,10.92,0,2.0696,12.24,0.10939,0,0,0,2.273,2326.55,84.01,0,0,0,1,0,0,0.3465,31.3,0.7248,0.619,6.12,0,0,5.74,0.3647,1,9.08,1.3759,0,3.06,0.4983,0,0.4366,0,0,183.4,0,243.96,9.66,3.02,13.92,1.48,0.5151,19.49,0.39706,21.68,2.82,0.3696,0,0,0,3.27e-05,0,0.2025,0,5.05,176.92,0.01383,1.6,0,0.5083,1.21,5.69,0,0,0,0,1.1518,31.91,0.9681,0.2705,9.43,0,14.4,0,1.0001,1.001,3.14,0,47690.95,1.06,64.28,0,0.256069,0,4.31,0.033858,24595.73,2923.06,152.38,67.62,0.779542
18-Dec-2021,2.44,187.55,0,0.060009,1.2176,0,1.63,0,191.75,0,1.3517,0,0.04847,0.10165,0,4.29,0.0987,0.09078,0,0,21.19,24.31,110.75,0,94.53,15.64,16.39,5,1.151,424.75,3.58,0,0.2305,3.19,0,15.77,46159.87,4.08,0,0,3.83,0.2672,0.78,213.06,0.3034,0.09588,0.5209,0,4.28,0.65,0,0.3247,1,0,128.49,4.52,81.72,0,0,0.1319,24.65,0,0,0,2.3,42.15,3.15,0,34.33,3876.37,87.37,0.472,0,35.66,0,0,0,9.61,0.6324,0.9869,0,0.45299,0,0,0,0,6.05,0.5894,0,10.23,0,0.008777,0,0,23.29,0.2709,4.74,0,0,0.15597,0.07169,0,0.5923,1.287,1.299,0,0.1491,18.26,0.1107,36.16,2.0546,143.99,3.067,10.87,0,2.1287,11.19,0.08972,0,0,0,2.473,2372.47,85.04,0,0,0,0.999,0,0,0.347,32.6,0.7097,0.6,5.93,0,0,5.19,0.354,0.99,9.26,1.3664,0,2.84,0.4849,0,0.4435,0,0,181.28,0,234.04,9.46,3.02,13.63,1.41,0.5065,17.98,0.3826,19.78,2.76,0.3547,0,0,0,3.12e-05,0,0.1897,0,5.1,175.58,0.01328,1.8,0,0.4891,1.22,5.52,0,0,0,0,1.1096,31.89,0.9159,0.2662,8.92,0,15.02,0,1.0004,1.002,3.1,0,46108.18,0.96,65.58,0,0.25415,0,4.14,0.032043,33623.96,3846.62,150.1,66.06,0.774349
19-Dec-2021,2.49,193.14,0,0.060314,1.2431,0,1.56,0,192.77,0,1.3793,0,0.04867,0.10224,0,4.25,0.0984,0.09077,0,0,23.21,25.34,115.97,0,96.21,15.45,18.09,5.18,1.176,435.97,3.67,0,0.2386,3.27,0,16.12,46857.49,4.18,0,0,4.02,0.2713,0.78,204.69,0.3155,0.09518,0.526,0,4.53,0.661,0,0.3323,1.000155,0,129.7,4.69,90.55,0,0,0.138,25.51,0,0,0,2.4,42.63,3.24,0,35.03,3961.93,101.82,0.4767,0,36.37,0,0,0,9.51,0.6221,0.9301,0,0.46535,0,0,0,0,6.26,0.6045,0,9.89,0,0.008765,0,0,23.69,0.2714,4.65,0,0,0.155,0.07277,0,0.6035,1.3191,1.4446,0,0.163,19.54,0.11,36.32,2.0744,148.75,3.43,11.12,0,2.2353,11.2,0.09361,0,0,0,2.564,2472.32,85.22,0,0,0,1,0,0,0.3499,32.42,0.7222,0.603,6.04,0,0,5.37,0.3615,1,9.43,1.4223,0,2.82,0.4984,0,0.4501,0,0,185.62,0,243.45,9.83,3.02,13.6,1.44,0.5147,17.48,0.39386,22.29,2.79,0.3661,0,0,0,3.15e-05,0,0.1965,0,5.17,182.91,0.01673,1.78,0,0.5078,1.23,5.61,0,0,0,0,1.1551,33.18,0.9073,0.4389,8.94,0,15.57,0,1.0005,1.002,3.13,0,46832.91,0.98,74.3,0,0.255926,0,4.25,0.031878,31327.12,3395.72,157.56,65.4,0.785927
20-Dec-2021,2.42,183.38,0,0.06082,1.2442,0,1.54,0,187.6,0,1.3564,0,0.048,0.09996,0,4.19,0.0946,0.09233,0,0,22.18,24.7,107.57,0,95.26,14.88,17.47,5.12,1.134,432.88,3.52,0,0.2325,3.21,0,16.28,46687.2,4.03,0,0,4.08,0.2629,0.77,194.87,0.3063,0.09822,0.5135,0,4.17,0.6462,0,0.3246,1.000013,0,129.07,4.56,85.23,0,0,0.1362,24.79,0,0,0,2.34,40.86,3.18,0,34.88,3925.78,95.23,0.4645,0,35.78,0,0,0,9.5,0.6418,0.9056,0,0.44389,0,0,0,0,5.72,0.6483,0,9.2,0,0.008777,0,0,22.66,0.265,4.52,0,0,0.1503,0.07086,0,0.5999,1.2719,1.429,0,0.277,18.88,0.1069,35.16,2.0444,153.32,3.255,10.58,0,2.2219,11.45,0.08811,0,0,0,2.577,2371.35,82.85,0,0,0,0.999,0,0,0.3378,32.24,0.7323,0.604,5.92,0,0,5.28,0.3659,0.99,9.81,1.3824,0,2.76,0.4889,0,0.4349,0,0,182.22,0,236.34,9.9,3.0198,13.65,1.41,0.4954,17.24,0.37122,23.21,2.71,0.3642,0,0,0,3.08e-05,0,0.1923,0,5.19,179.99,0.01689,1.69,0,0.5538,1.16,5.34,0,0,0,0,1.0771,31.81,0.9098,0.368,9.05,0,14.97,0,1.0002,1.002,3.07,0,46630.85,0.98,78.18,0,0.253864,0,4.13,0.03853,31987.94,3220.15,157.45,65.5,0.770842
21-Dec-2021,2.41,181.03,0,0.057984,1.2378,0,1.52,0,185.26,0,1.2973,0,0.04666,0.09946,0,4.79,0.095,0.08909,0,0,21.55,23.78,113.58,0,92.96,14.63,18.19,5.07,1.109,430.59,3.2,0,0.2215,3.22,0,15.16,46926.07,3.48,0,0,4.06,0.2677,0.76,189.36,0.3017,0.1352,0.5006,0,4.12,0.6294,0,0.3192,1.000277,0,127.49,4.4,89.77,0,0,0.1305,24.08,0,0,0,2.31,40.38,3.2,0,34.58,3946.59,91.07,0.4718,0,34.86,0,0,0,9.06,0.6189,0.8711,0,0.43085,0,0,0,0,5.77,0.6233,0,9.01,0,0.008784,0,0,21.77,0.2547,4.29,0,0,0.155,0.06558,0,0.5918,1.2393,1.3206,0,0.2193,18.79,0.1006,34.12,2.016,152.71,3.193,10.46,0,2.1309,10.43,0.10477,0,0,0,2.439,2347.5,79.53,0,0,0,1,0,0,0.3277,32.02,0.7183,0.609,5.88,0,0,4.97,0.3533,1,10.07,1.3328,0,2.61,0.4828,0,0.4225,0,0,173.99,0,227.31,9.53,3.02,12.69,1.42,0.4907,16.54,0.35102,22.35,2.77,0.3603,0,0,0,3.13e-05,0,0.1993,0,5.11,174.06,0.01806,1.63,0,0.4985,1.2,5.48,0,0,0,0,1.0479,30.32,0.9113,0.3352,8.76,0,14.52,0,1.0003,1.001,2.89,0,46939.3,0.97,82.16,0,0.258265,0,4.1,0.035788,36826.48,3123.71,156.86,61.56,0.755521
22-Dec-2021,2.44,186.21,0,0.061816,1.2801,0,1.63,0,185.84,0,1.3582,0,0.04836,0.10421,0,4.96,0.0991,0.10338,0,0,23.63,24.73,123.27,0,97.35,15.36,18.6,5.33,1.168,438.02,3.61,0,0.2369,3.33,0,15.4,48914.7,3.59,0,0,4.25,0.2803,0.77,194.76,0.3135,0.13402,0.5289,0,4.62,0.6728,0,0.3323,1.000167,0,133.66,4.66,95.27,0,0,0.1345,25.17,0,0,0,2.44,40.95,3.31,0,35.33,4017.35,92.46,0.5627,0,35.37,0,0,0,9.37,0.6296,0.9302,0,0.44131,0,0,0,0,5.67,0.7097,0,9.54,0,0.008745,0,0,23.14,0.2591,4.61,0,0,0.15941,0.09763,0,0.6235,1.2848,1.3763,0,0.222,19.43,0.1024,36.6,2.4002,154.8,3.279,10.93,0,2.3749,10.87,0.09979,0,0,0,2.513,2425.87,82.64,0,0,0,1,0,0,0.3473,33.16,0.7402,0.626,6.14,0,0,5.07,0.3697,1,9.98,1.4142,0,2.75,0.5004,0,0.4507,0,0,186.27,0,241.52,9.8,3.02,12.95,1.42,0.6552,16.98,0.36364,23.7,2.94,0.3653,0,0,0,3.28e-05,0,0.204,0,5.36,179.75,0.02297,1.81,0,0.4991,1.2,5.84,0,0,0,0,1.1005,32.05,0.9196,0.3259,9.01,0,15.06,0,1.0004,1.008,2.98,0,48918.05,1,87.35,0,0.267972,0,4.23,0.03825,34682.42,3100.93,162.52,64.3,0.783336
23-Dec-2021,2.48,206.64,0,0.060938,1.3281,0,1.6,0,198.93,0,1.3642,0,0.05029,0.10574,0,5.04,0.1028,0.09422,0,0,27.4,24.5,116.74,0,101.64,15.88,17.94,5.38,1.187,438.75,3.59,0,0.2388,3.37,0,15.8,48608.61,3.55,0,0,4.74,0.2858,0.78,207.02,0.3304,0.1169,0.5369,0,5.05,0.692,0,0.3398,0.999984,0,135.16,4.52,93.2,0,0,0.1364,27.24,0,0,0,2.59,45.08,3.35,0,35.68,3980.82,91.85,0.555,0,35.64,0,0,0,9.5,0.5996,0.9431,0,0.43779,0,0,0,0,5.45,0.6942,0,10.63,0,0.008741,0,0,23.33,0.2632,4.53,0,0,0.15279,0.08764,0,0.6561,1.3632,1.3535,0,0.2122,19.92,0.1053,41.48,2.2018,155.4,3.287,11.11,0,2.5008,12.01,0.09282,0,0,0,2.462,2446.35,81.75,0,0,0,0.999,0,0,0.3612,33.09,0.7421,0.636,6.54,0,0,5.17,0.3772,1,9.38,1.4619,0,2.67,0.5101,0,0.451,0,0,182.61,0,265.47,10.04,3.02,13.7,2.69,0.6943,17.38,0.38835,22.96,3.07,0.3644,0,0,0,3.5e-05,0,0.2085,0,5.53,178.45,0.02389,1.98,0,0.512,1.2,6.36,0,0,0,0,1.0892,33.8,0.9083,0.3142,9.46,0,16.23,0,1.0003,1.004,2.97,0,48575.71,0.98,85.35,0,0.267874,0,4.54,0.036811,31646.12,2959.28,165.84,68.1,0.824536
24-Dec-2021,2.82,247.12,0,0.06318,1.4748,0,1.74,0,212.69,0,1.4706,0,0.05048,0.11463,0,5.19,0.1117,0.09649,0,0,28.38,25.89,121.48,0,107.47,16.93,19.2,5.73,1.345,456,3.93,0,0.2604,3.58,0,17.02,50842.06,3.64,0,0,4.84,0.3132,0.82,230.17,0.386,0.12225,0.5951,0,5.2,0.7834,0,0.3612,0.999961,0,146.65,4.84,89.77,0,0,0.1405,29.17,0,0,0,2.99,49.56,3.51,0,37.58,4113.64,94.92,0.5734,0,37.34,0,0,0,9.95,0.6231,0.9207,0,0.51364,0,0,0,0,5.94,0.7341,0,11.89,0,0.008729,0,0,27.01,0.2843,4.75,0,0,0.16337,0.08991,0,0.6936,1.4396,1.413,0,0.2212,22.18,0.1134,44.51,2.3203,163.8,3.685,11.74,0,2.6859,11.3,0.09702,0,0,0,2.521,2676.88,84.49,0,0,0,1,0,0,0.3883,34.2,0.8006,0.689,6.91,0,0,5.32,0.3889,1,9.4,1.6749,0,2.76,0.5412,0,0.4765,0,0,195.8,0,270.64,10.54,3.03,14.16,2.4,0.7063,18.26,0.40343,27.56,3.29,0.3726,0,0,0,3.87e-05,0,0.23,0,6.08,190.11,0.02369,2.09,0,0.525,1.28,7.32,0,0,0,0,1.11,37.12,1.0782,0.333,9.83,0,18.19,0,1.0004,1.002,3.16,0,50851.87,1.02,94.41,0,0.288012,0,4.76,0.039001,31573.15,2979.54,167.47,72.55,0.885686
25-Dec-2021,2.75,270.31,0,0.06221,1.3935,0,1.7,0,202.16,0,1.5762,0,0.04945,0.1102,0,4.83,0.1081,0.09266,0,0,26.88,25.34,115.01,0,104.7,16.69,18.39,5.63,1.316,452.27,3.8,0,0.2423,3.52,0,16.53,50852.31,3.49,0,0,4.98,0.3017,0.79,231.81,0.4067,0.11557,0.6277,0,5.19,0.7626,0,0.3612,1.000026,0,149.41,4.51,96.89,0,0,0.1377,28.18,0,0,0,2.79,45.67,3.38,0,37.45,4049.81,93.32,0.5735,0,36.5,0,0,0,9.8,0.6146,0.9155,0,0.47246,0,0,0,0,5.52,0.6968,0,15.7,0,0.008733,0,0,27.65,0.2689,4.63,0,0,0.16563,0.08284,0,0.6753,1.3862,1.3626,0,0.2031,21.49,0.1125,44.1,2.2168,161.36,3.5,12.11,0,2.4689,10.54,0.12589,0,0,0,2.537,2571.46,82.29,0,0,0,1,0,0,0.3785,33.95,0.7827,0.673,6.68,0,0,5.49,0.3825,1,9.09,1.6674,0,2.85,0.5407,0,0.4631,0,0,199.61,0,259.02,10.86,3.03,13.99,2.15,0.6395,18.02,0.37826,26.91,3.09,0.3713,0,0,0,3.62e-05,0,0.2173,0,5.71,190.66,0.02193,1.95,0,0.5146,1.22,7.95,0,0,0,0,1.1186,34.81,1.027,0.3139,9.58,0,17.49,0,1.0006,1.001,3.07,0,50797.91,1.05,95.82,0,0.278646,0,4.49,0.038239,32593.51,2879.51,165.24,70.42,0.851012
26-Dec-2021,2.74,263.93,0,0.064678,1.4542,0,1.95,0,203.7,0,1.5751,0,0.04957,0.11212,0,4.92,0.1108,0.10171,0,0,29.78,25.62,114.82,0,109.25,16.95,18.23,5.74,1.335,455.47,5.01,0,0.2504,3.56,0,16.95,50428.31,3.65,0,0,4.9,0.3184,0.8,228.34,0.4188,0.11995,0.6434,0,5.85,0.7864,0,0.3662,1.000084,0,150.12,4.65,91.96,0,0,0.1405,28.88,0,0,0,3.13,46.36,3.41,0,38.11,4098.67,95.57,0.5685,0,37.02,0,0,0,11.04,0.6201,0.9238,0,0.4976,0,0,0,0,5.27,0.7203,0,16.06,0,0.008716,0,0,27.3,0.2785,4.72,0,0,0.1659,0.08802,0,0.7013,1.4092,1.4551,0,0.2056,22.13,0.1142,44.48,2.2736,157.99,3.751,13.2,0,2.6401,10.57,0.15461,0,0,0,2.656,2690.49,84.31,0,0,0,0.998,0,0,0.3942,34.44,0.8238,0.718,6.82,0,0,6.06,0.3975,0.99,9.18,1.7297,0,2.94,0.5503,0,0.4703,0,0,195.51,0,265.15,11.08,3.0404,14.28,2.07,0.6445,19.71,0.3978,27.84,3.14,0.3802,0,0,0,3.78e-05,0,0.2343,0,5.89,193.1,0.02285,2.01,0,0.5195,1.27,7.66,0,0,0,0,1.118,39.41,1.0629,0.3713,9.78,0,17.48,0,1.0005,1.001,3.06,0,50388.24,1.01,98.26,0,0.290221,0,4.59,0.03791,31187.44,2959,169.61,70.69,0.862549
27-Dec-2021,2.77,268.27,0,0.064097,1.4557,0,2.23,0,202.4,0,1.6081,0,0.05082,0.11328,0,4.79,0.1131,0.09975,0,0,32.17,25.82,115.08,0,107.65,17.36,18.14,5.87,1.336,451.77,5.74,0,0.2442,3.62,0,17.13,50804.33,3.64,0,0,5.12,0.331,0.8,234.99,0.4225,0.12297,0.6231,0,5.74,0.8101,0,0.3718,1.000025,0,149.31,4.67,91.59,0,0,0.1442,31.34,0,0,0,3.2,45.74,3.41,0,37.96,4066.14,96.83,0.5584,0,37.32,0,0,0,10.76,0.6148,0.9132,0,0.51171,0,0,0,0,5.23,0.7358,0,15.17,0,0.008714,0,0,26.75,0.2788,4.72,0,0,0.16517,0.08794,0,0.7172,1.3959,1.4259,0,0.2012,22.99,0.1126,43.57,2.3528,155.97,3.862,13.11,0,2.8805,10.48,0.13687,0,0,0,2.737,2682.83,86.91,0,0,0,0.999,0,0,0.4045,34.4,0.8241,0.731,6.82,0,0,5.96,0.4266,1,9.5,1.741,0,2.93,0.5473,0,0.4694,0,0,194.3,0,271.86,10.61,3.04,14.7,1.99,0.6423,19.27,0.39438,28.15,3.09,0.3761,0,0,0,3.83e-05,0,0.2402,0,6.25,198,0.02202,2.08,0,0.5222,1.28,7.93,0,0,0,0,1.1696,39.09,1.0506,0.3541,10.4,0,18.67,0,1.0005,1.002,3.19,0,50834.39,1.05,99.73,0,0.292,0,4.87,0.0375,31196.37,2917.87,167.6,70.45,0.879981
28-Dec-2021,2.79,277.61,0,0.063912,1.5164,0,2.02,0,223.54,0,1.6627,0,0.05338,0.11509,0,5.14,0.1161,0.09806,0,0,29.7,26.71,113.96,0,106.9,17.59,18.18,5.88,1.379,465.45,5.18,0,0.2451,3.6,0,17.03,50720.35,3.79,0,0,5.05,0.337,0.78,236.29,0.4014,0.1192,0.6234,0,5.28,0.8106,0,0.3763,0.999955,0,151.08,4.85,89.14,0,0,0.1452,30.99,0,0,0,3.09,44.47,3.4,0,37.62,4038.18,118.38,0.5682,0,39.22,0,0,0,10.63,0.6139,0.9401,0,0.53694,0,0,0,0,5.05,0.7375,0,14.16,0,0.008686,0,0,28.24,0.2789,5.52,0,0,0.16771,0.08436,0,0.7062,1.412,1.4551,0,0.2101,23.03,0.1148,43.57,2.2611,155.96,3.746,12.75,0,2.7263,10.36,0.12491,0,0,0,2.636,2685.35,87.09,0,0,0,0.999,0,0,0.4081,34.59,0.8149,0.722,6.86,0,0,5.79,0.4183,1,9.53,1.7178,0,2.94,0.5536,0,0.4709,0,0,205.92,0,264.88,11.11,3.03,14.94,2.24,0.6263,19.16,0.39447,28.3,3.4,0.3784,0,0,0,3.9e-05,0,0.2394,0,6.43,195.77,0.0262,2.05,0,0.5368,1.33,9.15,0,0,0,0,1.3053,39.57,1.0776,0.3465,10.73,0,19.12,0,1.0002,1.001,3.41,0,50676.36,1.09,90.9,0,0.299971,0,5.1,0.037263,31720.04,2908.56,169.79,70.81,0.876137
29-Dec-2021,2.55,252.64,0,0.05923,1.3994,0,1.77,0,249.82,0,1.4667,0,0.05063,0.10244,0,4.56,0.105,0.08981,0,0,26.57,25.33,107.09,0,99.85,15.54,16.42,5.37,1.22,439.04,4.4,0,0.2235,3.34,0,19.93,47542.2,3.55,0,0,4.6,0.3043,0.72,208.93,0.3786,0.11,0.5656,0,4.73,0.7108,0,0.342,0.999931,0,134.79,4.57,82.04,0,0,0.136,27.85,0,0,0,2.76,39.73,3.13,0,34.95,3793.66,192.85,0.5194,0,36.27,0,0,0,9.69,0.5513,0.8944,0,0.46635,0,0,0,0,4.5,0.6654,0,14.62,0,0.008677,0,0,24.73,0.257,4.87,0,0,0.15507,0.07533,0,0.6396,1.303,1.3868,0,0.1926,20.38,0.1096,38.53,2.0597,145.71,3.342,11.62,0,2.4932,9.93,0.13147,0,0,0,2.462,2493.52,126.75,0,0,0,0.999,0,0,0.3734,33.5,0.7417,0.641,6.27,0,0,5.26,0.3838,0.99,9.03,1.5101,0,2.8,0.4978,0,0.4305,0,0,188.91,0,458,11.63,3.04,13.49,2.16,0.5836,17.86,0.3581,27.51,3.04,0.3596,0,0,0,3.49e-05,0,0.2196,0,5.87,177.32,0.02186,1.83,0,0.503,1.18,9.06,0,0,0,0,1.2569,35.17,1.0513,0.3177,9.57,0,18.39,0,1.0001,1.002,3.09,0,47622.77,0.99,85.28,0,0.274191,0,4.48,0.033967,28709.19,2739.7,149.49,63.43,0.798541
30-Dec-2021,2.41,236.36,0,0.061708,1.3321,0,1.68,0,236.41,0,1.5823,0,0.04915,0.09952,0,4.49,0.099,0.08766,0,0,27.97,23.93,103.17,0,93.78,14.85,15.84,5.11,1.153,429.9,4.83,0,0.2128,3.22,0,16.89,46471.24,3.53,0,0,4.48,0.2871,0.71,198.4,0.3754,0.10251,0.5462,0,4.86,0.6833,0,0.3311,1.000027,0,133.39,4.51,100.41,0,0,0.128,26.81,0,0,0,2.64,38.64,3.04,0,34.17,3630.18,162.74,0.5003,0,34.2,0,0,0,9.31,0.5345,0.9087,0,0.44986,0,0,0,0,4.3,0.6327,0,13.54,0,0.008665,0,0,24.05,0.2603,4.86,0,0,0.14691,0.07239,0,0.6195,1.2883,1.3188,0,0.1815,19.74,0.1077,42.52,1.9759,145.56,3.258,11.89,0,2.4751,9.85,0.13045,0,0,0,2.395,2360.33,93.03,0,0,0,0.999,0,0,0.3598,31.7,0.7369,0.629,5.92,0,0,5.89,0.3702,1,8.82,1.4158,0,2.68,0.4777,0,0.4115,0,0,175.38,0,329.6,10.97,3.03,12.99,1.92,0.5558,17.21,0.37166,26.68,3.04,0.352,0,0,0,3.36e-05,0,0.207,0,5.46,170.63,0.02115,1.71,0,0.485,1.14,9.26,0,0,0,0,1.2503,33.24,1.0221,0.3248,9.29,0,17.12,0,1.0001,1.002,2.91,0,46499.66,0.92,84.11,0,0.266735,0,4.37,0.033331,28550.01,2671.79,146.73,61.89,0.760106
31-Dec-2021,2.46,262.95,0,0.061792,1.3582,0,1.7,0,235.9,0,1.7299,0,0.04889,0.10088,0,4.41,0.0981,0.08853,0,0,30.18,24.01,101.8,0,94.97,14.72,16.75,5.13,1.187,431.56,4.71,0,0.2185,3.27,0,16.37,47122.09,3.58,0,0,4.78,0.2896,0.72,199.47,0.3704,0.10524,0.5531,0,5.12,0.6942,0,0.3371,1.000151,0,132.99,4.47,95.13,0,0,0.1322,27.55,0,0,0,2.64,39.04,3.07,0,34.53,3710.01,141.95,0.4944,0,34.93,0,0,0,9.54,0.5417,0.9005,0,0.46212,0,0,0,0,4.32,0.6463,0,12.92,0,0.008682,0,0,24.78,0.2636,5.14,0,0,0.15002,0.07897,0,0.651,1.3208,1.335,0,0.1855,19.93,0.1056,40.21,1.9938,147.97,3.29,11.96,0,2.5545,9.77,0.12475,0,0,0,2.38,2393.57,89.08,0,0,0,0.999,0,0,0.3721,32.02,0.7557,0.632,6.05,0,0,6,0.3704,1,9.05,1.4257,0,2.79,0.4826,0,0.4199,0,0,178.69,0,319.26,10.98,3.03,12.96,2.05,0.5574,17.48,0.38385,27.75,3.08,0.3512,0,0,0,3.38e-05,0,0.2079,0,5.54,172.52,0.02164,1.77,0,0.478,1.12,10.25,0,0,0,0,1.2055,33.9,1.0337,0.3219,9.31,0,17.77,0,1,1.001,3.08,0,47192.72,0.93,84.73,0,0.267936,0,4.34,0.033831,30198.88,2761.55,153.9,61.44,0.79527
01-Jan-2022,2.39,253.91,0,0.063504,1.3082,0,1.63,0,274.42,0,1.6593,0,0.04828,0.10025,0,4.23,0.0975,0.08794,0,0,32.42,24.47,109.43,0,93.17,14.47,17.54,5.03,1.205,430.35,4.54,0,0.2204,3.22,0,16.46,46211.24,3.44,0,0,4.87,0.2835,0.7,200.08,0.3551,0.16788,0.5563,0,5.32,0.6868,0,0.3281,0.999813,0,133.88,4.3,106.03,0,0,0.128,26.66,0,0,0,2.58,38.98,3.03,0,34.04,3675.81,137.6,0.5022,0,34.27,0,0,0,9.07,0.5257,0.8652,0,0.45039,0,0,0,0,4.32,0.6425,0,12.69,0,0.008664,0,0,24.43,0.2603,4.91,0,0,0.14815,0.08511,0,0.7333,1.28,1.3029,0,0.1753,19.53,0.0986,39.69,2.0859,146.23,3.267,12.28,0,2.5251,9.87,0.13334,0,0,0,2.447,2331.92,88.47,0,0,0,1,0,0,0.3598,31.43,0.7409,0.613,5.87,0,0,6.41,0.3665,0.99,8.78,1.4233,0,2.75,0.4788,0,0.4166,0,0,179.05,0,321.12,10.88,3.03,12.43,2.51,0.5293,18.36,0.37133,26.92,2.94,0.3361,0,0,0,3.34e-05,0,0.2024,0,5.52,169.98,0.02346,1.75,0,0.473,1.14,9.42,0,0,0,0,1.2259,33.07,1.0045,0.3155,9.13,0,17.01,0,1.0002,1.002,2.96,0,46252.05,0.89,85.61,0,0.266601,0,4.33,0.033873,33022.31,2817.71,146.49,60.46,0.803274
